"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"703faa63-9cfe-4bf5-95a7-f92019fbb26a","Marvin","Jones Jr.","-","0.0",,"WR",,,
"ed83398e-35b9-4db9-aef5-58e4131f4adc","Frank","Gore","-","0.0",,"RB","BUF",,
"3cd91567-2eb5-4a43-a64d-59a4235e5508","John","Kelly","-","0.0",,"RB",,,
"492e4cc2-bf84-4497-8c05-7d93c82b5e9b","Jamal","Agnew","-","0.0",,"WR",,,
"ebe7223e-f43b-43cb-b90b-083a1a575206","Marvin","Hall","-","0.0",,"WR",,,
"aac67e29-d938-402b-ab3e-d020976afd40","Tre'Shaun","Harrison","-","0.0",,"WR",,,
"a87e5777-3663-4c87-8c62-fbc4459def1e","Antoine","Green","-","0.0",,"WR",,,
"8ff33470-26ef-4ddd-920c-8426f449b760","K.J.","Osborn","-","0.0",,"WR","TEN",,
"b7653257-f52c-49af-865d-f5bd16f4783d","Tyree","Jackson","-","0.0",,"TE",,,
"36cf3d9c-96fa-4d67-91b0-5567796434f2","Austin","Stogner","-","0.0",,"TE",,,
"0dc76583-d9f4-42f9-8a6b-5c07446602cc","Matthew","Slater","-","0.0",,"WR",,,
"182ed059-d05b-48ad-876d-066765be91eb","Jalen","White","-","0.0",,"RB",,,
"512d8d07-85b2-4163-aea0-1b2b0dd25c07","Luke","Altmyer","-","0.0",,"QB",,,
"f27cd2b4-bf0a-4434-b39d-18f46d1c4909","Jalon","Daniels","-","0.0",,"QB",,,
"7431ac9e-a62f-4721-834e-a9327e2f8797","Paul","Richardson","-","0.0",,"WR",,,
"251167b7-c979-4c25-8634-e0850e90409c","Cade","Klubnik","-","0.0",,"QB",,,
"1e8d3d2c-b9aa-4d4e-b9a6-8e3cd2b01e33","Hunter","Renfrow","-","0.0",,"WR",,,
"65a83e99-c7b9-41c0-8284-7426f8e312f2","Dae'Quan","Wright","-","0.0",,"TE",,,
"8ca9acae-f08f-4a8f-acfd-f944a1586938","Lorenzo","Lingard","-","0.0",,"RB",,,
"88ad20bb-1f50-4818-8b4c-93e72c0f97fc","Jake","Haener","-","0.0",,"QB","KC",,
"8aa22065-6bf8-4fee-b0b8-4e58af51f8d7","Neal","Johnson","-","0.0",,"TE",,,
"44608555-7be1-421d-8892-edd66c0abcb6","Jalen","Richard","-","0.0",,"RB",,,
"1dd8ef88-930d-461a-b2fe-33b31cb82ef4","Willie","Snead","-","0.0",,"WR",,,
"714d5c65-5248-4e1b-97db-fb6a32344d5f","David","Wells","-","0.0",,"TE",,,
"327c2823-575c-48df-b3e7-a022ce7053b7","Ellis","Merriweather","-","0.0",,"RB",,,
"7d6efeaf-e52e-4a2a-8b6e-ccfe86c89d5e","Darrel","Williams","-","0.0",,"RB",,,
"c35897ed-2889-46f3-9aec-64e524a3c694","Dwayne","Washington","-","0.0",,"RB",,,
"cf36add4-e8c2-4e63-a381-3c260485a2a6","Joshua","Kelley","-","0.0",,"RB",,,
"0c7e0ce9-014c-4666-a2f6-e636bdcb21ce","AJ","McCarron","-","0.0",,"QB",,,
"b9970e2a-c8c4-49e5-9881-69445b1bdf68","Jahmal","Banks","-","0.0",,"WR",,,
"51610023-733f-441c-8343-e6843733e367","Je'Quan","Burton","-","0.0",,"WR",,,
"2ceefe98-832b-42b3-9edf-f3761d8f03b1","Jakeem","Grant","-","0.0",,"WR",,,
"2f27a722-1b5e-4d58-9b04-c677869dc81c","Tommy","DeVito","-","0.0",,"QB","NE",,
"fd7f1d74-c4ba-4309-9ae7-b3bf35dcd390","J.P.","Holtz","-","0.0",,"TE",,,
"ed87b2a5-c17b-4d24-9c6c-a6118a01a4fa","Donovan","Peoples-Jones","-","0.0",,"WR",,,
"8bfd53b9-f4b9-4b7d-a420-bf8df4edb148","Ihmir","Smith-Marsette","-","0.0",,"WR","ARI",,
"a0735cfc-a6bc-4082-ba86-548d9cbf1f73","Luke","Lachey","-","0.0",,"TE","HOU",,
"d182f0d3-7e53-445e-b61b-c7d4bd8fcb08","Mike","Williams","-","0.0",,"WR",,,
"729e4a31-90d7-41f8-9c29-9e798040d6f5","Cam","Sims","-","0.0",,"WR",,,
"15c150c0-eeb8-4228-b98b-391a20464ef7","Eric","Tomlinson","-","0.0",,"TE",,,
"7f204c2b-9f90-4fc4-addd-8833327eba11","Johnny","Lumpkin","-","0.0",,"TE",,,
"baeeadc9-a86a-4f7c-8bb8-ea119b473c59","Rashod","Owens","-","0.0",,"WR",,,
"d125cfb6-8766-4fc5-a436-64c5b0b19dcb","Spencer","Brown","-","0.0",,"RB",,,
"b81c8cfe-41e9-4a9b-9fe0-614ee26eb47c","Miles","Sanders","-","0.0",,"RB",,,
"d53dfdd0-6941-4ef4-aa5d-6042bf2c30e9","Malik","Turner","-","0.0",,"WR","SF",,
"b6e02823-0ccf-45c3-b407-8b999e029957","Kenny","Yeboah","-","0.0",,"TE",,,
"5f1b36de-f199-4398-baa3-d67458035896","Chris","Blair","-","0.0",,"WR","ATL",,
"12416569-f6da-4bfa-833b-8633c76ce9f9","Chris","Herndon","-","0.0",,"TE",,,
"224aa219-dd0f-4199-97d0-bd12f78dd08a","Monaray","Baldwin","-","0.0",,"WR",,,
"1bc99426-b709-4eeb-bd36-cab96b6717e7","Justin","Johnson","-","0.0",,"TE",,,
"b030ee61-d44b-4cb7-976a-2b2d8885befd","Nate","McCrary","-","0.0",,"RB",,,
"6ed19ef3-f920-4d89-8d49-390486ded3ec","Quentin","Skinner","-","0.0",,"WR","NYJ",,
"bbc2b540-8a00-4d9a-b814-1eec5e92c75b","Alex","McGough","-","0.0",,"WR",,,
"16c96332-6b0d-48fc-a054-0fe191422dc6","Easop","Winston","-","0.0",,"WR",,,
"4085310e-7820-4ba9-a537-009d26ce6377","Tyler","Boyd","-","0.0",,"WR",,,
"f3444c97-3d7d-4987-9844-64469a914f18","Terrace","Marshall Jr.","-","0.0",,"WR","MIA",,
"7e6000de-0a9b-4d12-862b-5194ce6d526c","Austin","Ekeler","-","0.0",,"RB",,,
"dfa3e21d-95fc-4c0e-8c78-88c3d78c2123","Caden","Prieskorn","-","0.0",,"TE","CLE",,
"ac67e18e-85a1-451c-b970-22574e095cd3","Jordan","Wilkins","-","0.0",,"RB",,,
"741d30fa-0b5d-46b1-a095-5f5fe3547266","Kelvin","Harmon","-","0.0",,"WR",,,
"e04f8dc6-aca9-4104-8a2b-f2f876f70bb5","Elijah","Dotson","-","0.0",,"RB",,,
"06571d93-622a-491f-b241-be361cb2e5ff","Ameer","Abdullah","-","0.0",,"RB",,,
"270f255e-5b1b-4521-b20b-080c0af408cc","Messiah","Swinson","-","0.0",,"TE","GB",,
"4815d59e-4f5f-4641-a199-11154721e945","Tre","Nixon","-","0.0",,"WR",,,
"32dba8f9-38cc-4aba-843c-6ca91d562a0e","C.J.","Beathard","-","0.0",,"QB",,,
"ce86296c-ef28-4b01-8363-c3d4cb5470f7","Michael","Strachan","-","0.0",,"WR",,,
"dc05839e-c96c-4dc1-b974-58a9a5b7c5a1","O.J.","Howard","-","0.0",,"TE",,,
"4c06ce0c-9c66-4a9f-9e99-82748ad21cf7","Charlie","Jones","-","0.0",,"WR","CIN",,
"a8ac601f-1b6c-493e-a8c0-a980a43547f0","Alex","Armah","-","0.0",,"RB",,,
"8c96de65-f229-4f8f-929e-2fa0b7a2647c","Austin","Mack","-","0.0",,"WR",,,
"11fb5bbf-df4e-4748-b35e-5fc10f73b0c4","JP","Richardson","-","0.0",,"WR","CHI",,
"6717c6f0-91ec-41b3-8cd1-fa31438b6f71","Greg","Bell","-","0.0",,"RB",,,
"0337e1e5-e3b9-4dd6-9e84-b9d6237aef6f","Zach","Davidson","-","0.0",,"TE",,,
"68eaa5cf-1831-47b4-b85a-36fd85d64d66","Greg","Ward","-","0.0",,"WR",,,
"a42c4bd3-ba9e-4f80-bed4-87bbe09a7680","Khalan","Laborn","-","0.0",,"RB",,,
"8d115c93-d2fc-43c8-b1e1-ed92ea8d5e6d","Sam","Wiglusz","-","0.0",,"WR",,,
"7b2be660-6197-4866-afed-8410c2eef8c2","Anthony","Tyus","-","0.0",,"RB","CAR",,
"bb2ba945-13aa-4e9b-92ac-bef77ea13910","Corey","Clement","-","0.0",,"RB",,,
"abbfc8f3-2503-4312-a001-3b79775bc2fa","James","Proche","-","0.0",,"WR",,,
"9465be58-d5fb-4581-a275-1654dcb2f9c3","E.J.","Perry","-","0.0",,"QB",,,
"8ff4e7e8-f959-4d1a-a29a-8aded7108f78","Dayton","Wade","-","0.0",,"WR","BAL",,
"5a3d90f2-18c8-4616-85c3-042838230cbf","Devin","Asiasi","-","0.0",,"TE",,,
"f24db425-614d-493d-a7ba-fe40acd1cfa4","Marquise","Goodwin","-","0.0",,"WR",,,
"3b527565-bc5b-4659-9480-559d64eac2d3","Geoff","Swaim","-","0.0",,"TE",,,
"bea6c553-38bf-40c1-ab80-b48c5a23a78d","Mecole","Hardman Jr.","-","0.0",,"WR","BUF",,
"68a43be8-4d12-4dc3-9cc2-df895a6d3938","Tarik","Cohen","-","0.0",,"RB",,,
"c9d028e6-b508-49ec-b235-00b399afc15c","Jamison","Crowder","-","0.0",,"WR",,,
"1d5d5f54-8d45-484b-8da7-25391166885e","Jordan","Murray","-","0.0",,"TE",,,
"342bc747-0b79-41ec-a21a-80328a60dda9","Quintez","Cephus","-","0.0",,"WR",,,
"cc9b1c50-4b72-4129-ae9a-2efa6bd79fdf","Jeff","Driskel","-","0.0",,"QB",,,
"c762682b-8e99-4a45-850b-4bc9bbdb7a33","Leroy","Watson","-","0.0",,"TE",,,
"eb3931e1-de43-45ad-986f-b8222a838fd1","Sam","Howell","-","0.0",,"QB","DAL",,
"04550c94-f446-4180-8c4b-2146f0cad3cf","Kenyan","Drake","-","0.0",,"RB",,,
"8241afd7-811e-4f9b-9e5b-71d707270d1a","Tony","Jones Jr.","-","0.0",,"RB",,,
"963d8ebc-533c-42d6-bfa7-0d800e0270f3","Tommy","Mellott","-","0.0",,"WR",,,
"46effd99-f99a-4096-87fa-2a3435776c69","Jacob","Warren","-","0.0",,"TE",,,
"ac9f0cd0-ddc3-40a2-bf05-bd919e0630d3","JuJu","Smith-Schuster","-","0.0",,"WR",,,
"cbd44d70-a500-4e0f-8d9c-a1fa32183aa3","John","Ross","-","0.0",,"WR",,,
"f7ac299c-e688-43f5-9b10-ef5d55f6b691","Zay","Jones","-","0.0",,"WR",,,
"84de2e30-7a1e-4c22-891a-2a11d8cd29db","Jha'Quan","Jackson","-","0.0",,"WR",,,
"b2fedf9b-ecf0-4f8b-af7b-bd0920ea45b7","Corey","Davis","-","0.0",,"WR",,,
"817e9f50-180a-44ea-b422-26bcf62580b0","Jackson","Meeks","-","0.0",,"WR","DET",,
"f5719285-90d6-491e-9489-4ac0cb164e4b","Easton","Stick","-","0.0",,"QB",,,
"dd6a5a18-8593-4973-93ed-953596f226e3","James","Washington","-","0.0",,"WR",,,
"d784c591-31c4-4729-9172-5b91d69c4df0","Isaac","Rex","-","0.0",,"TE",,,
"90da1841-01ba-44db-a1b4-4b0ae398f1b1","Cody","Thompson","-","0.0",,"WR",,,
"392bcba7-0d64-4324-a407-82ca0cc453a4","Patrick","Laird","-","0.0",,"RB",,,
"3c804b7c-622b-4a73-9596-1bd803b695cc","Jordan","Mims","-","0.0",,"RB",,,
"3e3f5b2f-dd17-4f48-ab56-fbd6cc7a61b8","Mohamed","Ibrahim","-","0.0",,"RB",,,
"671f9989-f469-43a6-a7df-5ffc3e3c1469","Justin","Hall","-","0.0",,"WR",,,
"3eccee36-1be5-48ac-9760-838e33f7a7dc","Ryan","Jones","-","0.0",,"TE",,,
"2ea5b21c-573f-4502-b23e-8ce2a97f1b47","Will","Grier","-","0.0",,"QB","CAR",,
"876a2db7-22d8-48b6-a3e9-bd825405b722","Traeshon","Holden","-","0.0",,"WR","DAL",,
"c25debc8-79b9-44d5-8ac4-4edca7d7b779","Raheem","Mostert","-","0.0",,"RB",,,
"9a95a8ed-3c68-4407-8577-b87f61314094","Carter","Bradley","-","0.0",,"QB","JAX",,
"3745014e-c77f-4330-ae2f-323525f72720","Gus","Edwards","-","0.0",,"RB",,,
"1e21d975-86cd-4ec5-a056-e5bff2b6556d","Josh","Pederson","-","0.0",,"TE",,,
"47654b75-cd56-45a3-89c4-a20b9e201676","Benny","Snell","-","0.0",,"RB",,,
"06cfc2e1-7494-4093-9c79-488681e373b9","Cody","Latimer","-","0.0",,"WR",,,
"99f290b0-f6fd-4ec0-b0ed-42a4ec124cbd","Alfonzo","Graham","-","0.0",,"RB",,,
"142d12f8-251b-414e-98cc-96f59742594c","Jared","Wiley","-","0.0",,"TE","KC",,
"bdb7cfdf-6e38-4473-a169-c71b24bc8bf9","Darrell","Daniels","-","0.0",,"TE",,,
"cdded231-dbf3-415f-9374-8d35c089cf9f","Larry","Rountree","-","0.0",,"RB",,,
"462115cd-2271-4331-87ba-908346e8dbac","Anthony","Schwartz","-","0.0",,"WR",,,
"8da84d64-bab4-4fdd-ac2d-f6729e5a31a5","Kaden","Smith","-","0.0",,"TE",,,
"61e751b2-ed75-46b6-9cc1-8cd44c830194","Teagan","Quitoriano","-","0.0",,"TE","ARI",,
"6bdca556-2005-44fc-92b2-d76c8fc07c0d","James","Robinson","-","0.0",,"RB",,,
"6c2e2f74-925b-4234-9d89-dba79749f6c5","Mark","Redman","-","0.0",,"TE","LAR",,
"9d9fe379-f313-4c5e-8501-063f7f4d4907","Noah","Brown","-","0.0",,"WR","WAS",,
"bd7b96b3-4fce-42aa-bd2b-b6c350f761ac","Daijun","Edwards","-","0.0",,"RB",,,
"c079c44b-8dca-452f-bbd0-6aa72420de96","Mario","Williams","-","0.0",,"WR","LAR",,
"d2345f79-fcfa-4ff3-a082-dea796a53878","Damiere","Byrd","-","0.0",,"WR",,,
"4f0afbcf-ad42-4fb9-8661-0458d8a11859","Cordarrelle","Patterson","-","0.0",,"RB",,,
"5c160264-7635-4e4c-81e1-f5d24b89a66d","Zack","Annexstad","-","0.0",,"QB",,,
"fddad2cb-d7c1-45ba-ac45-14bc4e30bde5","Brandon","Bolden","-","0.0",,"RB",,,
"9b3d4373-be77-4ffd-9510-372f04c37f19","Kedon","Slovis","-","0.0",,"QB","ARI",,
"adba1866-37df-42d9-aa3e-6d41941db4ec","Ryan","Miller","-","0.0",,"WR","NYG",,
"10e0a2ff-5721-42d3-808a-c73914405da5","Dee","Eskridge","-","0.0",,"WR",,,
"3397ef52-9406-480b-91c2-8759a3f32d42","Jalon","Calhoun","-","0.0",,"WR",,,
"7736b474-9b7b-4ed4-9c89-2ecd798e7d76","Reid","Sinnett","-","0.0",,"QB",,,
"f7ef84ca-e233-4d95-8f94-79cc6977857f","Jalen","Wydermyer","-","0.0",,"TE",,,
"c1dcc723-496d-472b-a5e9-657d510fe389","Ty'Son","Williams","-","0.0",,"RB",,,
"24baafba-c81b-4242-a0bf-4ec198608324","Desmond","Ridder","-","0.0",,"QB","GB",,
"342b601b-3c4e-4479-90f8-b2048c338e40","Aidan","Robbins","-","0.0",,"RB",,,
"5665f588-ed9b-427c-b4a7-ed347aa59707","Drew","Plitt","-","0.0",,"QB",,,
"23a1285d-7c81-488e-a24c-cea3484f6892","Ross","Dwelley","-","0.0",,"TE",,,
"038298fe-1fd7-4c88-9e8a-1030c48b0786","Clive","Walford","-","0.0",,"TE",,,
"35ec4c36-31c6-4f7b-b607-e3afb659e758","Chase","Cota","-","0.0",,"WR",,,
"4af471ed-cae0-42e8-b4fc-42b7256a675c","Chris","Collier","-","0.0",,"RB","LV",,
"b70312ac-a86a-42fa-850c-a013404dea02","Ja'Quinden","Jackson","-","0.0",,"RB","JAX",,
"fa3a2428-7c77-4629-87e1-935eb5832440","Dean","Conners","-","0.0",,"RB",,,
"767b4623-6f76-4cf4-b16d-51ff51e18205","Kurtis","Rourke","-","0.0",,"QB","SF",,
"ef1236fd-d3ed-4a8d-829c-8ded9a5cc7a7","Kendall","Milton","-","0.0",,"RB","CIN",,
"252d5fc0-fa09-4942-9de4-8cbe4cc43c1f","Steven","Sims","-","0.0",,"WR",,,
"1a03703d-3b3f-42e5-861a-98f5b1b050d0","Danny","Gray","-","0.0",,"WR","PHI",,
"46f5c977-369f-4672-805b-d5f3b61601a0","Justyn","Ross","-","0.0",,"WR",,,
"5c195f8f-d952-4f10-bc55-86c994380b1f","Aaron","Anderson","-","0.0",,"WR",,,
"f8fac9c8-38b8-4c2d-9d30-28d6227d32fc","Ulysses","Bentley","-","0.0",,"RB","IND",,
"674e461d-f553-45d7-806e-705ccae13eed","Roc","Taylor","-","0.0",,"WR",,,
"33cf7a00-a356-4475-98bb-337269c244c4","Richie","James Jr.","-","0.0",,"WR",,,
"786239f0-1d51-4b4a-8558-cd43db2113e9","Michael","Bandy","-","0.0",,"WR","DEN",,
"681c5989-5f28-4645-955e-dfefb0e221a1","Duke","Williams","-","0.0",,"WR",,,
"c0386234-0338-404c-b0a8-0a91b6acb691","Slade","Bolden","-","0.0",,"WR",,,
"bcc30f17-0f7c-4772-9303-a6e4439409c7","Dalvin","Cook","-","0.0",,"RB",,,
"8465d200-efe2-4fb8-abdf-648e28af2be2","Jalen","Virgil","-","0.0",,"WR","BUF",,
"7fee807d-be87-4220-b14d-e696e5505989","Travis","Vokolek","-","0.0",,"TE",,,
"7fdd4a23-1ba6-45c4-b58f-27add5e797c4","JaQuae","Jackson","-","0.0",,"WR","LAC",,
"bd041d7c-18e7-4c7c-825f-fe66fe1f5c57","Trestan","Ebner","-","0.0",,"RB",,,
"e9f27df3-1fa9-4139-93a6-0b3cf66b40b5","Trey","Sermon","-","0.0",,"RB",,,
"62dcf171-8d72-4f6f-948d-14db5aabb1e4","Dallin","Holker","-","0.0",,"TE",,,
"87939b5c-548c-48c3-8215-87c16fc255af","AJ","Henning","-","0.0",,"WR","MIA",,
"148989d7-36a1-4ec7-aa53-656543f3a7e6","Dontae","Fleming","-","0.0",,"WR","MIN",,
"8338c416-2fd9-40a4-a9d0-5219379eda93","Tyreik","McAllister","-","0.0",,"WR",,,
"e401a33a-381b-4aef-ab7e-17712db7519d","Kearis","Jackson","-","0.0",,"WR",,,
"8ecaee15-f29d-4703-80f6-97ba400ddf26","Josh","Ali","-","0.0",,"WR",,,
"a26700df-5f0a-48e2-866d-362d83de2aa4","Trevor","Siemian","-","0.0",,"QB","ATL",,
"ee758390-9894-4b96-8a17-3f1bdd2ae428","Jacob","Saylors","-","0.0",,"RB","DET",,
"b0e51840-b6ab-483b-ac11-8bd6a3e57bd6","Kenny","Golladay","-","0.0",,"WR",,,
"ce422a7c-2ab7-4b92-8cd4-c3d27eff095c","Montrell","Washington","-","0.0",,"WR",,,
"3b55e8f0-5c8c-4feb-82d7-4d59b3bc32aa","Tanner","Morgan","-","0.0",,"QB",,,
"c69d5b8f-c689-48ec-b36a-f127a261b73d","Jake","Browning","-","0.0",,"QB","TB",,
"7edf3162-eaad-44de-9818-09ab0b107eb4","Joshua","Cephus","-","0.0",,"WR",,,
"bd6ca3b5-46e3-496c-812b-bb04e61515cf","Parris","Campbell","-","0.0",,"WR","DAL",,
"cefc1262-7ac8-4152-ac80-2d7b11da1cc9","Kaden","Prather","-","0.0",,"WR",,,
"8bc11558-7c59-4578-8c40-f27f5f607548","Marquez","Callaway","-","0.0",,"WR",,,
"8d5fca39-4681-4baf-9149-39eb2cd82bea","Randall","Cobb","-","0.0",,"WR",,,
"835c4d4e-8d95-4625-b5d7-1c6e3a6384cd","Antonio","Gibson","-","0.0",,"RB",,,
"1917cbed-4f00-41b1-843c-b77effbf4fa7","Dan","Chisena","-","0.0",,"WR","CAR",,
"00680dbd-e22f-4913-a553-71ca2dc999b1","Brady","Cook","-","0.0",,"QB","NYJ",,
"a3901a5e-309b-4dc1-b62f-a9e7887ba7a7","Tim","Patrick","-","0.0",,"WR",,,
"533824be-28f0-4af1-b0ff-2b14b7429032","Jakobie","Keeney-James","-","0.0",,"WR","GB",,
"7fbb01f7-c733-48ed-957d-9b0c11f2f2cd","David","Durden","-","0.0",,"WR",,,
"237cf3d6-f890-4c40-810e-24ed46343fd1","Dalton","Keene","-","0.0",,"TE",,,
"a6ae1e0c-62a2-4735-8cb8-8e2d30fbba2d","Case","Keenum","-","0.0",,"QB","CHI",,
"a88cc862-0213-487c-b963-423685a45820","Griffin","Hebert","-","0.0",,"WR",,,
"a57b6962-7323-4619-a6e8-5d224ccc42f2","Dylan","Drummond","-","0.0",,"WR","ATL",,
"bd1db5e8-6e7e-480a-aad2-48c888d127bf","Will","Dissly","-","0.0",,"TE",,,
"e2403548-a524-4f15-a76b-fe6078af80e4","Kadarius","Toney","-","0.0",,"WR",,,
"cb942ebf-9e1f-46a5-8f64-a60dbc18c527","John","Stephens","-","0.0",,"TE",,,
"762d6ec0-ac96-4d34-95ae-69511a1d6654","Christian","Wade","-","0.0",,"RB",,,
"3e0bf9a0-4e58-454b-9537-585aa3f84238","Tyrone","Broden","-","0.0",,"WR","SEA",,
"dc3165c9-7f09-463a-ad6f-ed3e9c1133cb","Justin","Watson","-","0.0",,"WR","HOU",,
"8f692ef5-a0bb-467d-b8ca-1cc2e456532e","Gerrid","Doaks","-","0.0",,"RB",,,
"ea2596f7-2bfa-48b5-8b79-91d14fec34f1","Nathan","Rourke","-","0.0",,"QB",,,
"9e2b4ca7-0859-45fd-8a14-a9f7505bed72","Jaylon","Moore","-","0.0",,"WR",,,
"6bc99a7f-88bc-4011-9b73-a807020176a7","Jason","Brownlee","-","0.0",,"WR","KC",,
"1cae7ba6-6dd9-405d-9dd8-d40a6be294a5","Jacob","Harris","-","0.0",,"WR",,,
"66d8ba9a-d0ad-449d-b27a-bdd782a4cc04","Zakhari","Franklin","-","0.0",,"WR",,,
"7a0ab36e-fb37-4ccb-a0cc-631708972942","Damien","Harris","-","0.0",,"RB",,,
"146c4232-80de-4728-9ffe-dfe4118cd20a","Chris","Conley","-","0.0",,"WR",,,
"3dcb0e0b-9b92-41eb-a632-088167c44521","Isaiah","Spiller","-","0.0",,"RB",,,
"2e6bc014-38ab-4d5e-9dbd-5ea00d40b743","Ronald","Jones","-","0.0",,"RB",,,
"5f93f43a-be12-4088-ab0f-a77e6483f0e8","Stevo","Klotz","-","0.0",,"TE",,,
"fe8df930-ae36-41bb-abd3-89b1f8fab697","Jaxon","Janke","-","0.0",,"WR",,,
"82f724e7-398a-4875-baa1-c081991ff3d0","Robbie","Chosen","-","0.0",,"WR",,,
"9c41bba6-096a-4abc-ac6b-53b2c42a3f2e","Malik","Heath","-","0.0",,"WR",,,
"caaf511f-e1bf-43d2-8136-feed56e7df8d","La'Michael","Pettway","-","0.0",,"TE",,,
"faf1168b-1260-4685-99e9-35d6ace800ed","Hakeem","Butler","-","0.0",,"WR",,,
"7bc0cdfe-cc3e-4112-8600-001b1ef77ec0","Jake","Funk","-","0.0",,"RB",,,
"60ecd2ea-8cb6-4de3-b1a2-bea8f2e7e5ce","Michael","Woods","-","0.0",,"WR",,,
"c26e64ed-4bb5-4c28-8eea-e4e309e53bdd","Derek","Wright","-","0.0",,"WR",,,
"985b2daf-5884-49c1-bc20-055e400a8b2f","Dominic","Lovett","-","0.0",,"WR","DET",,
"03ab24d3-6ea1-4858-b22e-640d69fe9648","Abram","Smith","-","0.0",,"RB",,,
"73ac7862-53ff-4c34-8941-0ee2dd78fb06","Cole","Fotheringham","-","0.0",,"TE",,,
"388ddf77-e2af-4540-b4af-a718f0124e6e","Breshad","Perriman","-","0.0",,"WR",,,
"5eecd2ec-ed9b-42c9-8961-dff74dc889a5","Jason","Huntley","-","0.0",,"RB",,,
"91825171-c173-4090-a2a4-b8ce15b17be2","Stephen","Carlson","-","0.0",,"TE","CHI",,
"03880d40-6efb-4aab-afec-8c9566f9b29e","Josh","Reynolds","-","0.0",,"WR",,,
"5786c31c-c097-4b2f-aaf9-f7278a0c03ed","Alex","Erickson","-","0.0",,"WR",,,
"70e187cf-9b30-4033-8793-badc5f24cdb2","Ayir","Asante","-","0.0",,"WR",,,
"0b86feb7-78bb-42fe-b616-c15c6286ec20","Tim","Jones","-","0.0",,"WR","JAX",,
"bcedd3bb-a8a1-43ef-b90a-194fd9d2ef86","Braxton","Berrios","-","0.0",,"WR",,,
"68174c3a-e18e-4623-b8e0-29c831b5cc65","Travis","Homer","-","0.0",,"RB","PIT",,
"b2382f0f-6499-4c1c-b630-539964c59546","Jalen","Guyton","-","0.0",,"WR",,,
"385ee93a-94fc-448f-ad48-fef7effa6cbd","Keleki","Latu","-","0.0",,"TE","BUF",,
"1b6dc9ac-9050-4d08-b71e-9de119bfd6e0","Moliki","Matavao","-","0.0",,"TE","NO",,
"1fbae699-298d-4e63-ae82-e085e70376bf","Jordan","Waters","-","0.0",,"RB","LAR",,
"f448c37b-a82a-428c-9d58-c6958f8b478e","Jaret","Patterson","-","0.0",,"RB","LAC",,
"a74aa498-1fe2-498e-82f7-5bad1429c606","Junior","Bergen","-","0.0",,"WR","SF",,
"fb644b02-dc54-472c-b99b-8216516c35bf","Jelani","Woods","-","0.0",,"TE","NYJ",,
"7ea783ed-bbef-483e-bd3a-7b34eef06d5f","Phillip","Lindsay","-","0.0",,"RB",,,
"75690f2b-a27e-48c8-a117-58785124a182","Sean","Mannion","-","0.0",,"QB",,,
"cb617be8-3a77-4496-9077-1bfdeebcc88d","Chip","Trayanum","-","0.0",,"RB",,,
"a21fdcf8-d3d0-4e1f-802e-e540e78308ca","Rocky","Lombardi","-","0.0",,"QB",,,
"684fc58b-2c49-4dd8-9b55-02df290597aa","Byron","Pringle","-","0.0",,"WR",,,
"eba1eab7-6959-4a4d-9f69-4d7a01499198","Pharoh","Cooper","-","0.0",,"WR",,,
"8fe5fb02-b5f7-4b73-a89e-4b246cb3026b","Jesper","Horsted","-","0.0",,"TE",,,
"f77e48d7-57da-4c3c-b042-c6007840d60f","Nick","Bowers","-","0.0",,"TE",,,
"34563ed6-4c32-415d-8dd7-d7204e553e83","Alex","Bachman","-","0.0",,"WR",,,
"237de2f0-e473-40ed-89b7-220bc9b29875","Laviska","Shenault Jr.","-","0.0",,"WR",,,
"b6a6b3b1-d57b-4cf3-8c92-ce73b4a9d8f9","Tanner","Conner","-","0.0",,"TE","NYG",,
"e335d9fe-6f4d-4331-98db-849609ae5a66","Ian","Book","-","0.0",,"QB",,,
"b584facf-ccfd-4cc7-a36a-6acbd3dc8a31","C.J.","Saunders","-","0.0",,"WR",,,
"94c1ec0c-8c1a-43e2-bf5a-385eb49baa08","Rondale","Moore","-","0.0",,"WR",,,
"74ef2f95-0fc1-4347-b8ee-3c3e59d61a54","Tyrod","Taylor","-","0.0",,"QB",,,
"5e4aad4b-1f05-47c8-bd0f-20c11f944bea","Devine","Ozigbo","-","0.0",,"RB",,,
"30b931a5-30ce-41a7-ab80-76262f13ead2","Jack","Plummer","-","0.0",,"QB",,,
"ff84664b-1118-41f6-8140-8a2c67ed4077","Kalen","Ballage","-","0.0",,"RB",,,
"47b54337-699a-4a29-bc6c-7010673d3773","Tom","Kennedy","-","0.0",,"WR","DET",,
"c7c9b021-3d8c-47b3-ba54-fc3fc591376c","Bernhard","Seikovits","-","0.0",,"TE",,,
"7b6a4f58-122e-45c0-bf23-d862552ba221","Stetson","Bennett","-","0.0",,"QB","LAR",,
"f8d1ae78-7bbe-40f4-9b24-a5f384de240e","Leonard","Fournette","-","0.0",,"RB",,,
"1abd6fd0-650c-4189-99c7-4c044529693a","Luke","Grimm","-","0.0",,"WR","LAC",,
"ad974ca0-9a05-40ee-aeb0-71d0a96164d4","Godwin","Igwebuike","-","0.0",,"RB",,,
"75bb829d-b66a-4b42-a2f1-bb7242ecccb4","Lawrence","Keys","-","0.0",,"WR",,,
